point_id,profile_label,figure_order,distance_label_as_printed_km,distance_value_from_label_km,method,observation_interval_label,source_pixel_x,source_pixel_y,signed_displacement_mm,digitization_envelope_half_width_mm,reading_status,reading_envelope_interpretation,source_file,source_sha256,pdf_page,provenance,eligible_as_t1_time_series,mapped_synthetic_point_id,input_table,input_row_number,input_table_sha256,origin_class,provenance_hash,reading_priority
SUP01-P17-LEVELING-2011_2016-007,17,7,0.400000000,0.400000000,leveling,2011-2016,557.900000000,,,,unresolved_occlusion,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,8,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-008,17,8,0.400000000,0.400000000,leveling,2011-2016,628.300000000,,,,unresolved_occlusion,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,9,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-009,17,9,0.500000000,0.500000000,leveling,2011-2016,698.700000000,224.500000000,-79.700000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,10,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-010,17,10,0.500000000,0.500000000,leveling,2011-2016,769.100000000,211.500000000,-71.900000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,11,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2011_2016-011,17,11,0.600000000,0.600000000,leveling,2011-2016,839.500000000,209.500000000,-70.700000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,12,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-001,17,1,0.000000000,0.000000000,leveling,2015-2016,135.500000000,121.500000000,-18.200000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,13,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-002,17,2,0.100000000,0.100000000,leveling,2015-2016,205.900000000,127.500000000,-21.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,14,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-003,17,3,0.200000000,0.200000000,leveling,2015-2016,276.300000000,134.500000000,-26.000000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,15,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-004,17,4,0.200000000,0.200000000,leveling,2015-2016,346.700000000,135.000000000,-26.300000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,16,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-005,17,5,0.300000000,0.300000000,leveling,2015-2016,417.100000000,134.000000000,-25.700000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,17,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-006,17,6,0.300000000,0.300000000,leveling,2015-2016,487.500000000,130.500000000,-23.600000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,18,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-007,17,7,0.400000000,0.400000000,leveling,2015-2016,557.900000000,117.500000000,-15.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,19,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-008,17,8,0.400000000,0.400000000,leveling,2015-2016,628.300000000,112.500000000,-12.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,20,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-009,17,9,0.500000000,0.500000000,leveling,2015-2016,698.700000000,112.500000000,-12.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,21,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-010,17,10,0.500000000,0.500000000,leveling,2015-2016,769.100000000,113.500000000,-13.400000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,22,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-LEVELING-2015_2016-011,17,11,0.600000000,0.600000000,leveling,2015-2016,839.500000000,112.500000000,-12.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,23,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-001,17,1,0.000000000,0.000000000,radar,2011-2016,135.500000000,348.500000000,-153.700000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,24,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-002,17,2,0.100000000,0.100000000,radar,2011-2016,205.900000000,360.500000000,-160.900000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,25,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-003,17,3,0.200000000,0.200000000,radar,2011-2016,276.300000000,338.500000000,-147.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,26,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-004,17,4,0.200000000,0.200000000,radar,2011-2016,346.700000000,333.500000000,-144.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,27,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-005,17,5,0.300000000,0.300000000,radar,2011-2016,417.100000000,329.500000000,-142.400000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,28,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-006,17,6,0.300000000,0.300000000,radar,2011-2016,487.500000000,309.500000000,-130.400000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,29,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-007,17,7,0.400000000,0.400000000,radar,2011-2016,557.900000000,257.500000000,-99.400000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,30,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-008,17,8,0.400000000,0.400000000,radar,2011-2016,628.300000000,217.500000000,-75.500000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,31,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-009,17,9,0.500000000,0.500000000,radar,2011-2016,698.700000000,182.500000000,-54.600000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,32,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-010,17,10,0.500000000,0.500000000,radar,2011-2016,769.100000000,179.500000000,-52.800000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,33,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2011_2016-011,17,11,0.600000000,0.600000000,radar,2011-2016,839.500000000,176.500000000,-51.000000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,34,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-001,17,1,0.000000000,0.000000000,radar,2015-2016,135.500000000,121.500000000,-18.200000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,35,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-002,17,2,0.100000000,0.100000000,radar,2015-2016,205.900000000,125.500000000,-20.600000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,36,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-003,17,3,0.200000000,0.200000000,radar,2015-2016,276.300000000,123.000000000,-19.100000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,37,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-004,17,4,0.200000000,0.200000000,radar,2015-2016,346.700000000,123.000000000,-19.100000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,38,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-005,17,5,0.300000000,0.300000000,radar,2015-2016,417.100000000,123.000000000,-19.100000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,39,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-006,17,6,0.300000000,0.300000000,radar,2015-2016,487.500000000,117.000000000,-15.500000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,40,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-007,17,7,0.400000000,0.400000000,radar,2015-2016,557.900000000,112.000000000,-12.500000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,41,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-008,17,8,0.400000000,0.400000000,radar,2015-2016,628.300000000,109.500000000,-11.000000000,1.800000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,42,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-009,17,9,0.500000000,0.500000000,radar,2015-2016,698.700000000,98.000000000,-4.200000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,43,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-010,17,10,0.500000000,0.500000000,radar,2015-2016,769.100000000,102.000000000,-6.600000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,44,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P17-RADAR-2015_2016-011,17,11,0.600000000,0.600000000,radar,2015-2016,839.500000000,103.000000000,-7.200000000,4.800000000,partially_occluded_approximation,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_17/points.csv,45,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,DIGITIZED,425aa933d91e523941b576464ffb82cbb5cba462b9d0d5462940a801a191eac4,accepted_atlas
SUP01-P6-LEVELING-2015_2016-001,6,1,0.000000000,0.000000000,leveling,2015-2016,112.500000000,126.500000000,4.300000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,2,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-002,6,2,,,leveling,2015-2016,137.500000000,135.500000000,2.800000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,3,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-003,6,3,0.300000000,0.300000000,leveling,2015-2016,162.500000000,138.500000000,2.300000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,4,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
SUP01-P6-LEVELING-2015_2016-004,6,4,,,leveling,2015-2016,187.500000000,150.500000000,0.400000000,0.500000000,digitized_marker_or_visible_curve,digitization_bound_not_measurement_sigma_or_confidence_interval,geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,D_published_graph,False,,artifacts/reconstruction/musikhin_profiles_2011_2016_v1/profile_6/points.csv,5,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,DIGITIZED,cffccc80e392dde55522139528602ee024b86cf40fa59b8c19f91bc49f74bf27,accepted_atlas
